"Step","polar-music-6 - train/loss","polar-music-6 - train/loss__MIN","polar-music-6 - train/loss__MAX"
"8601","1.4914","1.4914","1.4914"
"8602","0.5769","0.5769","0.5769"
"8606","0.8461","0.8461","0.8461"
"8607","0.8461","0.8461","0.8461"
"8620","0.1811","0.1811","0.1811"
"8622","0.8864","0.8864","0.8864"
"8624","0.3361","0.3361","0.3361"
"8625","0.3361","0.3361","0.3361"
"8626","0.1651","0.1651","0.1651"
"8629","0.2112","0.2112","0.2112"
"8632","0.5254","0.5254","0.5254"
"8635","1.226","1.226","1.226"
"8636","0.3439","0.3439","0.3439"
"8638","0.1807","0.1807","0.1807"
"8639","0.1807","0.1807","0.1807"
"8641","0.4181","0.4181","0.4181"
"8642","0.2004","0.2004","0.2004"
"8643","0.2004","0.2004","0.2004"
"8657","0.7484","0.7484","0.7484"
"8665","0.4194","0.4194","0.4194"
"8666","0.3777","0.3777","0.3777"
"8671","0.6446","0.6446","0.6446"
"8673","0.7885","0.7885","0.7885"
"8676","0.9391","0.9391","0.9391"
"8679","0.3178","0.3178","0.3178"
"8681","0.6576","0.6576","0.6576"
"8682","0.7145","0.7145","0.7145"
"8684","0.8281","0.8281","0.8281"
"8689","1.3031","1.3031","1.3031"
"8692","0.7818","0.7818","0.7818"
"8694","0.3958","0.3958","0.3958"
"8695","0.3958","0.3958","0.3958"
"8699","0.4322","0.4322","0.4322"
"8702","0.8919","0.8919","0.8919"
"8708","0.1879","0.1879","0.1879"
"8709","0.1879","0.1879","0.1879"
"8716","0.6891","0.6891","0.6891"
"8719","0.7949","0.7949","0.7949"
"8721","0.7701","0.7701","0.7701"
"8722","0.8519","0.8519","0.8519"
"8723","0.8519","0.8519","0.8519"
"8724","0.6806","0.6806","0.6806"
"8725","0.6806","0.6806","0.6806"
"8727","0.356","0.356","0.356"
"8728","0.6286","0.6286","0.6286"
"8733","1.1104","1.1104","1.1104"
"8736","0.5134","0.5134","0.5134"
"8738","0.1129","0.1129","0.1129"
"8740","0.4344","0.4344","0.4344"
"8742","0.3475","0.3475","0.3475"
"8747","0.539","0.539","0.539"
"8748","1.2411","1.2411","1.2411"
"8749","1.2411","1.2411","1.2411"
"8755","0.6315","0.6315","0.6315"
"8760","1.3158","1.3158","1.3158"
"8761","1.3158","1.3158","1.3158"
"8766","0.491","0.491","0.491"
"8767","0.491","0.491","0.491"
"8778","1.7952","1.7952","1.7952"
"8780","0.8665","0.8665","0.8665"
"8781","0.8665","0.8665","0.8665"
"8782","1.3791","1.3791","1.3791"
"8783","1.3791","1.3791","1.3791"
"8793","0.6477","0.6477","0.6477"
"8797","0.6084","0.6084","0.6084"
"8798","0.4309","0.4309","0.4309"
"8805","1.4354","1.4354","1.4354"
"8807","0.3988","0.3988","0.3988"
"8810","0.6719","0.6719","0.6719"
"8823","0.3197","0.3197","0.3197"
"8824","0.3585","0.3585","0.3585"
"8825","0.3585","0.3585","0.3585"
"8827","0.9118","0.9118","0.9118"
"8838","0.3738","0.3738","0.3738"
"8840","1.1127","1.1127","1.1127"
"8844","1.183","1.183","1.183"
"8845","1.183","1.183","1.183"
"8846","0.4776","0.4776","0.4776"
"8847","0.4776","0.4776","0.4776"
"8858","0.4894","0.4894","0.4894"
"8862","1.7409","1.7409","1.7409"
"8863","1.7409","1.7409","1.7409"
"8864","0.7467","0.7467","0.7467"
"8867","0.28","0.28","0.28"
"8868","0.2294","0.2294","0.2294"
"8870","0.986","0.986","0.986"
"8873","0.7932","0.7932","0.7932"
"8876","0.5577","0.5577","0.5577"
"8880","0.4088","0.4088","0.4088"
"8889","0.5535","0.5535","0.5535"
"8890","1.2712","1.2712","1.2712"
"8891","1.2712","1.2712","1.2712"
"8894","0.689","0.689","0.689"
"8902","1.2877","1.2877","1.2877"
"8903","1.2877","1.2877","1.2877"
"8905","0.2402","0.2402","0.2402"
"8908","0.7189","0.7189","0.7189"
"8914","0.1625","0.1625","0.1625"
"8917","0.6217","0.6217","0.6217"
"8922","0.1939","0.1939","0.1939"
"8923","0.1939","0.1939","0.1939"
"8928","0.1025","0.1025","0.1025"
"8930","0.7943","0.7943","0.7943"
"8934","0.9454","0.9454","0.9454"
"8939","0.7259","0.7259","0.7259"
"8942","0.336","0.336","0.336"
"8943","0.336","0.336","0.336"
"8944","0.2808","0.2808","0.2808"
"8945","0.2808","0.2808","0.2808"
"8949","1.0967","1.0967","1.0967"
"8951","1.0231","1.0231","1.0231"
"8952","0.4331","0.4331","0.4331"
"8953","0.4331","0.4331","0.4331"
"8955","0.4316","0.4316","0.4316"
"8956","0.7398","0.7398","0.7398"
"8968","0.3292","0.3292","0.3292"
"8973","0.3663","0.3663","0.3663"
"8981","0.1922","0.1922","0.1922"
"8982","1.185","1.185","1.185"
"8983","1.185","1.185","1.185"
"8987","0.7469","0.7469","0.7469"
"8988","0.6836","0.6836","0.6836"
"8989","0.6836","0.6836","0.6836"
"8990","0.4566","0.4566","0.4566"
"8991","0.4566","0.4566","0.4566"
"8993","0.9759","0.9759","0.9759"
"8994","1.1468","1.1468","1.1468"
"8995","1.1468","1.1468","1.1468"
"8996","0.8074","0.8074","0.8074"
"8998","1.2287","1.2287","1.2287"
"9000","1.3586","1.3586","1.3586"
"9001","1.3586","1.3586","1.3586"
"9003","0.4408","0.4408","0.4408"
"9006","0.2488","0.2488","0.2488"
"9007","0.2488","0.2488","0.2488"
"9010","0.6966","0.6966","0.6966"
"9011","0.6966","0.6966","0.6966"
"9018","1.1017","1.1017","1.1017"
"9025","0.5236","0.5236","0.5236"
"9026","1.2435","1.2435","1.2435"
"9032","0.9972","0.9972","0.9972"
"9038","1.1897","1.1897","1.1897"
"9044","0.6805","0.6805","0.6805"
"9050","1.1377","1.1377","1.1377"
"9054","0.3187","0.3187","0.3187"
"9055","0.3187","0.3187","0.3187"
"9059","0.2149","0.2149","0.2149"
"9061","0.3235","0.3235","0.3235"
"9062","0.838","0.838","0.838"
"9064","0.0959","0.0959","0.0959"
"9066","1.2557","1.2557","1.2557"
"9068","1.3292","1.3292","1.3292"
"9073","1.0755","1.0755","1.0755"
"9076","1.246","1.246","1.246"
"9081","0.6064","0.6064","0.6064"
"9084","1.2058","1.2058","1.2058"
"9085","1.2058","1.2058","1.2058"
"9087","0.7231","0.7231","0.7231"
"9088","0.7883","0.7883","0.7883"
"9090","1.3759","1.3759","1.3759"
"9096","0.8511","0.8511","0.8511"
"9099","0.7387","0.7387","0.7387"
"9100","0.3223","0.3223","0.3223"
"9101","0.3223","0.3223","0.3223"
"9103","1.2791","1.2791","1.2791"
"9106","0.4567","0.4567","0.4567"
"9110","0.4612","0.4612","0.4612"
"9114","0.2529","0.2529","0.2529"
"9119","1.1839","1.1839","1.1839"
"9120","0.2459","0.2459","0.2459"
"9121","0.2459","0.2459","0.2459"
"9122","1.1375","1.1375","1.1375"
"9126","0.0658","0.0658","0.0658"
"9133","0.7071","0.7071","0.7071"
"9134","0.3134","0.3134","0.3134"
"9138","1.1863","1.1863","1.1863"
"9139","1.1863","1.1863","1.1863"
"9140","1.6628","1.6628","1.6628"
"9142","0.963","0.963","0.963"
"9143","0.963","0.963","0.963"
"9144","0.1705","0.1705","0.1705"
"9147","1.0132","1.0132","1.0132"
"9155","0.1139","0.1139","0.1139"
"9156","0.1277","0.1277","0.1277"
"9160","1.1258","1.1258","1.1258"
"9163","0.7664","0.7664","0.7664"
"9168","0.6185","0.6185","0.6185"
"9177","1.6957","1.6957","1.6957"
"9184","0.557","0.557","0.557"
"9186","0.95","0.95","0.95"
"9188","0.1011","0.1011","0.1011"
"9194","0.2229","0.2229","0.2229"
"9202","1.1055","1.1055","1.1055"
"9203","1.1055","1.1055","1.1055"
"9207","0.7912","0.7912","0.7912"
"9208","0.7587","0.7587","0.7587"
"9210","0.7916","0.7916","0.7916"
"9214","0.1579","0.1579","0.1579"
"9217","0.5897","0.5897","0.5897"
"9220","0.6316","0.6316","0.6316"
"9224","1.6856","1.6856","1.6856"
"9232","0.7855","0.7855","0.7855"
"9233","0.7855","0.7855","0.7855"
"9237","1.2918","1.2918","1.2918"
"9241","1.0387","1.0387","1.0387"
"9242","0.1236","0.1236","0.1236"
"9250","0.2581","0.2581","0.2581"
"9266","0.9289","0.9289","0.9289"
"9269","1.1903","1.1903","1.1903"
"9271","0.292","0.292","0.292"
"9272","0.1323","0.1323","0.1323"
"9277","0.4625","0.4625","0.4625"
"9280","0.8694","0.8694","0.8694"
"9282","0.3542","0.3542","0.3542"
"9283","0.3542","0.3542","0.3542"
"9285","0.3235","0.3235","0.3235"
"9287","1.3328","1.3328","1.3328"
"9290","0.9032","0.9032","0.9032"
"9291","0.9032","0.9032","0.9032"
"9292","1.0468","1.0468","1.0468"
"9298","0.4953","0.4953","0.4953"
"9301","0.8409","0.8409","0.8409"
"9302","0.9588","0.9588","0.9588"
"9303","0.9588","0.9588","0.9588"
"9310","0.2758","0.2758","0.2758"
"9315","0.4369","0.4369","0.4369"
"9316","0.7538","0.7538","0.7538"
"9318","1.0493","1.0493","1.0493"
"9319","1.0493","1.0493","1.0493"
"9321","0.4355","0.4355","0.4355"
"9326","0.35","0.35","0.35"
"9333","0.9485","0.9485","0.9485"
"9334","0.4441","0.4441","0.4441"
"9336","1.5677","1.5677","1.5677"
"9340","0.3391","0.3391","0.3391"
"9345","0.055","0.055","0.055"
"9353","0.7354","0.7354","0.7354"
"9356","0.2666","0.2666","0.2666"
"9360","0.2263","0.2263","0.2263"
"9363","1.5064","1.5064","1.5064"
"9364","0.9742","0.9742","0.9742"
"9365","0.9742","0.9742","0.9742"
"9367","0.1401","0.1401","0.1401"
"9372","0.5601","0.5601","0.5601"
"9375","0.2073","0.2073","0.2073"
"9378","1.4406","1.4406","1.4406"
"9379","1.4406","1.4406","1.4406"
"9389","0.9127","0.9127","0.9127"
"9391","1.066","1.066","1.066"
"9394","1.21","1.21","1.21"
"9399","0.7187","0.7187","0.7187"
"9400","0.5916","0.5916","0.5916"
"9402","0.4746","0.4746","0.4746"
"9413","1.4635","1.4635","1.4635"
"9415","0.3386","0.3386","0.3386"
"9416","0.9427","0.9427","0.9427"
"9417","0.9427","0.9427","0.9427"
"9420","0.2882","0.2882","0.2882"
"9421","0.2882","0.2882","0.2882"
"9429","1.0151","1.0151","1.0151"
"9430","0.7692","0.7692","0.7692"
"9432","0.2507","0.2507","0.2507"
"9433","0.2507","0.2507","0.2507"
"9435","1.6339","1.6339","1.6339"
"9437","0.3275","0.3275","0.3275"
"9438","0.8796","0.8796","0.8796"
"9441","1.1455","1.1455","1.1455"
"9445","0.5768","0.5768","0.5768"
"9446","0.6837","0.6837","0.6837"
"9448","0.5097","0.5097","0.5097"
"9449","0.5097","0.5097","0.5097"
"9453","1.1151","1.1151","1.1151"
"9456","0.3418","0.3418","0.3418"
"9457","0.3418","0.3418","0.3418"
"9460","0.55","0.55","0.55"
"9462","1.1702","1.1702","1.1702"
"9463","1.1702","1.1702","1.1702"
"9464","0.6965","0.6965","0.6965"
"9467","1.0759","1.0759","1.0759"
"9470","0.7724","0.7724","0.7724"
"9473","0.1557","0.1557","0.1557"
"9474","0.1576","0.1576","0.1576"
"9477","0.7082","0.7082","0.7082"
"9478","0.5034","0.5034","0.5034"
"9480","1.0079","1.0079","1.0079"
"9481","1.0079","1.0079","1.0079"
"9483","0.6738","0.6738","0.6738"
"9484","0.3883","0.3883","0.3883"
"9485","0.3883","0.3883","0.3883"
"9487","0.3913","0.3913","0.3913"
"9488","0.1966","0.1966","0.1966"
"9492","0.0663","0.0663","0.0663"
"9494","0.4926","0.4926","0.4926"
"9496","0.6709","0.6709","0.6709"
"9501","0.7669","0.7669","0.7669"
"9502","0.1318","0.1318","0.1318"
"9503","0.1318","0.1318","0.1318"
"9504","1.3068","1.3068","1.3068"
"9506","1.3666","1.3666","1.3666"
"9509","0.6107","0.6107","0.6107"
"9510","0.8534","0.8534","0.8534"
"9512","0.6907","0.6907","0.6907"
"9514","0.474","0.474","0.474"
"9515","0.474","0.474","0.474"
"9523","1.3022","1.3022","1.3022"
"9526","0.2272","0.2272","0.2272"
"9533","0.4042","0.4042","0.4042"
"9537","0.5463","0.5463","0.5463"
"9538","0.139","0.139","0.139"
"9539","0.139","0.139","0.139"
"9542","1.3638","1.3638","1.3638"
"9543","1.3638","1.3638","1.3638"
"9545","0.4738","0.4738","0.4738"
"9547","1.1097","1.1097","1.1097"
"9549","0.4056","0.4056","0.4056"
"9555","1.8471","1.8471","1.8471"
"9557","0.3068","0.3068","0.3068"
"9558","0.1889","0.1889","0.1889"
"9559","0.1889","0.1889","0.1889"
"9560","0.2988","0.2988","0.2988"
"9562","0.8302","0.8302","0.8302"
"9563","0.8302","0.8302","0.8302"
"9564","0.429","0.429","0.429"
"9572","1.6396","1.6396","1.6396"
"9578","0.2603","0.2603","0.2603"
"9579","0.2603","0.2603","0.2603"
"9583","0.6071","0.6071","0.6071"
"9593","1.4014","1.4014","1.4014"
"9595","0.4751","0.4751","0.4751"
"9596","0.3952","0.3952","0.3952"
"9597","0.3952","0.3952","0.3952"
"9598","0.9375","0.9375","0.9375"
"9600","0.3475","0.3475","0.3475"
"9601","0.3475","0.3475","0.3475"
"9606","0.348","0.348","0.348"
"9607","0.348","0.348","0.348"
"9610","0.1698","0.1698","0.1698"
"9611","0.1698","0.1698","0.1698"
"9618","1.0315","1.0315","1.0315"
"9624","0.6782","0.6782","0.6782"
"9626","1.7584","1.7584","1.7584"
"9627","1.7584","1.7584","1.7584"
"9630","1.2411","1.2411","1.2411"
"9631","1.2411","1.2411","1.2411"
"9640","1.3496","1.3496","1.3496"
"9641","1.3496","1.3496","1.3496"
"9642","1.017","1.017","1.017"
"9652","0.8384","0.8384","0.8384"
"9653","0.8384","0.8384","0.8384"
"9654","1.4408","1.4408","1.4408"
"9659","1.0978","1.0978","1.0978"
"9665","0.3127","0.3127","0.3127"
"9669","0.996","0.996","0.996"
"9672","0.942","0.942","0.942"
"9673","0.942","0.942","0.942"
"9678","1.1178","1.1178","1.1178"
"9679","1.1178","1.1178","1.1178"
"9680","0.8134","0.8134","0.8134"
"9681","0.8134","0.8134","0.8134"
"9682","0.2111","0.2111","0.2111"
"9683","0.2111","0.2111","0.2111"
"9686","0.5137","0.5137","0.5137"
"9688","0.1902","0.1902","0.1902"
"9691","1.7467","1.7467","1.7467"
"9693","0.4836","0.4836","0.4836"
"9694","0.2213","0.2213","0.2213"
"9696","0.5126","0.5126","0.5126"
"9699","0.2354","0.2354","0.2354"
"9700","0.8834","0.8834","0.8834"
"9703","0.4152","0.4152","0.4152"
"9707","0.7842","0.7842","0.7842"
"9712","0.8561","0.8561","0.8561"
"9714","0.8566","0.8566","0.8566"
"9715","0.8566","0.8566","0.8566"
"9716","0.2014","0.2014","0.2014"
"9720","1.3131","1.3131","1.3131"
"9726","1.3068","1.3068","1.3068"
"9738","0.623","0.623","0.623"
"9747","0.2334","0.2334","0.2334"
"9751","1.4584","1.4584","1.4584"
"9753","0.9347","0.9347","0.9347"
"9754","0.3378","0.3378","0.3378"
"9755","0.3378","0.3378","0.3378"
"9758","0.3327","0.3327","0.3327"
"9760","0.7851","0.7851","0.7851"
"9766","0.2375","0.2375","0.2375"
"9769","0.4911","0.4911","0.4911"
"9777","0.2487","0.2487","0.2487"
"9778","0.4162","0.4162","0.4162"
"9782","0.3793","0.3793","0.3793"
"9783","0.3793","0.3793","0.3793"
"9784","0.3628","0.3628","0.3628"
"9786","0.4603","0.4603","0.4603"
"9787","0.4603","0.4603","0.4603"
"9789","0.6552","0.6552","0.6552"
"9791","0.9666","0.9666","0.9666"
"9795","0.527","0.527","0.527"
"9796","0.7348","0.7348","0.7348"
"9798","0.7126","0.7126","0.7126"
"9799","0.7126","0.7126","0.7126"
"9807","1.4047","1.4047","1.4047"
"9809","1.1725","1.1725","1.1725"
"9813","1.4538","1.4538","1.4538"
"9814","0.7337","0.7337","0.7337"
"9818","0.3745","0.3745","0.3745"
"9821","0.1923","0.1923","0.1923"
"9822","0.3251","0.3251","0.3251"
"9824","0.2718","0.2718","0.2718"
"9826","0.1345","0.1345","0.1345"
"9829","0.4803","0.4803","0.4803"
"9832","0.7106","0.7106","0.7106"
"9839","0.4359","0.4359","0.4359"
"9841","0.7428","0.7428","0.7428"
"9845","0.8876","0.8876","0.8876"
"9850","0.4025","0.4025","0.4025"
"9854","0.645","0.645","0.645"
"9857","1.0517","1.0517","1.0517"
"9861","0.4167","0.4167","0.4167"
"9862","1.115","1.115","1.115"
"9865","1.2685","1.2685","1.2685"
"9868","1.0083","1.0083","1.0083"
"9870","0.3251","0.3251","0.3251"
"9873","0.7443","0.7443","0.7443"
"9874","0.2103","0.2103","0.2103"
"9876","0.9757","0.9757","0.9757"
"9881","1.0863","1.0863","1.0863"
"9882","0.7927","0.7927","0.7927"
"9892","1.0924","1.0924","1.0924"
"9893","1.0924","1.0924","1.0924"
"9894","0.3479","0.3479","0.3479"
"9897","0.2751","0.2751","0.2751"
"9898","0.6529","0.6529","0.6529"
"9906","0.1608","0.1608","0.1608"
"9911","0.4051","0.4051","0.4051"
"9915","0.124","0.124","0.124"
"9918","0.2521","0.2521","0.2521"
"9922","1.2781","1.2781","1.2781"
"9925","0.9265","0.9265","0.9265"
"9926","1.3489","1.3489","1.3489"
"9928","0.8553","0.8553","0.8553"
"9932","0.5868","0.5868","0.5868"
"9934","0.6965","0.6965","0.6965"
"9936","1.6206","1.6206","1.6206"
"9939","0.9558","0.9558","0.9558"
"9941","0.5401","0.5401","0.5401"
"9944","1.4295","1.4295","1.4295"
"9947","0.663","0.663","0.663"
"9956","0.8578","0.8578","0.8578"
"9957","0.8578","0.8578","0.8578"
"9959","0.9444","0.9444","0.9444"
"9960","1.3067","1.3067","1.3067"
"9962","0.9587","0.9587","0.9587"
"9964","0.9756","0.9756","0.9756"
"9965","0.9756","0.9756","0.9756"
"9969","0.6597","0.6597","0.6597"
"9970","1.4712","1.4712","1.4712"
"9972","0.7725","0.7725","0.7725"
"9973","0.7725","0.7725","0.7725"
"9975","1.0641","1.0641","1.0641"
"9976","1.264","1.264","1.264"
"9981","0.7765","0.7765","0.7765"
"9985","0.5162","0.5162","0.5162"
"9986","0.1941","0.1941","0.1941"
"9989","0.6799","0.6799","0.6799"
"9991","0.1827","0.1827","0.1827"
"9992","1.2823","1.2823","1.2823"
"9993","1.2823","1.2823","1.2823"
"9994","0.3935","0.3935","0.3935"
"9996","0.4223","0.4223","0.4223"
"9999","0.8391","0.8391","0.8391"
"10001","0.3827","0.3827","0.3827"
"10002","0.7212","0.7212","0.7212"
"10007","0.7782","0.7782","0.7782"
"10009","1.0944","1.0944","1.0944"
"10011","0.7812","0.7812","0.7812"
"10012","1.0875","1.0875","1.0875"
"10013","1.0875","1.0875","1.0875"
"10019","0.489","0.489","0.489"
"10022","1.5004","1.5004","1.5004"
"10023","1.5004","1.5004","1.5004"
"10025","0.6709","0.6709","0.6709"
"10030","0.3146","0.3146","0.3146"
"10031","0.3146","0.3146","0.3146"
"10033","0.6778","0.6778","0.6778"
"10038","0.3559","0.3559","0.3559"
"10039","0.3559","0.3559","0.3559"
"10043","0.831","0.831","0.831"
"10049","0.8757","0.8757","0.8757"
"10050","0.8191","0.8191","0.8191"
"10051","0.8191","0.8191","0.8191"
"10052","0.7123","0.7123","0.7123"
"10053","0.7123","0.7123","0.7123"
"10056","0.9487","0.9487","0.9487"
"10059","1.0245","1.0245","1.0245"
"10061","0.5072","0.5072","0.5072"
"10062","0.2398","0.2398","0.2398"
"10068","0.3759","0.3759","0.3759"
"10070","0.3122","0.3122","0.3122"
"10073","0.6484","0.6484","0.6484"
"10075","0.7432","0.7432","0.7432"
"10080","0.3235","0.3235","0.3235"
"10082","0.8207","0.8207","0.8207"
"10084","0.6341","0.6341","0.6341"
"10087","0.1685","0.1685","0.1685"
"10090","1.4314","1.4314","1.4314"
"10093","1.2918","1.2918","1.2918"
"10098","0.5119","0.5119","0.5119"
"10110","1.0627","1.0627","1.0627"
"10113","0.6784","0.6784","0.6784"
"10114","1.6681","1.6681","1.6681"
"10116","0.4106","0.4106","0.4106"
"10120","0.166","0.166","0.166"
"10123","0.3089","0.3089","0.3089"
"10125","0.4712","0.4712","0.4712"
"10130","0.2346","0.2346","0.2346"
"10131","0.2346","0.2346","0.2346"
"10133","1.0187","1.0187","1.0187"
"10134","0.9082","0.9082","0.9082"
"10135","0.9082","0.9082","0.9082"
"10139","0.0732","0.0732","0.0732"
"10140","0.7775","0.7775","0.7775"
"10143","1.1462","1.1462","1.1462"
"10149","0.7054","0.7054","0.7054"
"10152","0.2446","0.2446","0.2446"
"10153","0.2446","0.2446","0.2446"
"10155","0.7713","0.7713","0.7713"
"10164","0.3866","0.3866","0.3866"
"10167","0.7092","0.7092","0.7092"
"10168","0.2169","0.2169","0.2169"
"10171","0.6209","0.6209","0.6209"
"10172","0.8416","0.8416","0.8416"
"10176","0.6317","0.6317","0.6317"
"10177","0.6317","0.6317","0.6317"
"10178","0.6918","0.6918","0.6918"
"10182","1.612","1.612","1.612"
"10183","1.612","1.612","1.612"
"10184","1.1022","1.1022","1.1022"
"10185","1.1022","1.1022","1.1022"
"10186","0.0961","0.0961","0.0961"
"10189","0.1789","0.1789","0.1789"
"10192","0.8252","0.8252","0.8252"
"10193","0.8252","0.8252","0.8252"
"10199","1.78","1.78","1.78"
"10200","0.5181","0.5181","0.5181"
"10204","0.1902","0.1902","0.1902"
"10205","0.1902","0.1902","0.1902"
"10208","0.866","0.866","0.866"
"10211","0.4775","0.4775","0.4775"
"10215","0.3299","0.3299","0.3299"
"10219","1.1595","1.1595","1.1595"
"10220","0.393","0.393","0.393"
"10221","0.393","0.393","0.393"
"10225","0.2414","0.2414","0.2414"
"10227","1.2639","1.2639","1.2639"
"10234","0.5539","0.5539","0.5539"
"10239","0.4385","0.4385","0.4385"
"10241","0.5029","0.5029","0.5029"
"10243","0.3611","0.3611","0.3611"
"10245","0.671","0.671","0.671"
"10246","0.3473","0.3473","0.3473"
"10256","0.2683","0.2683","0.2683"
"10258","0.7424","0.7424","0.7424"
"10259","0.7424","0.7424","0.7424"
"10264","1.1125","1.1125","1.1125"
"10267","0.3337","0.3337","0.3337"
"10268","0.3454","0.3454","0.3454"
"10269","0.3454","0.3454","0.3454"
"10271","0.2206","0.2206","0.2206"
"10272","0.9003","0.9003","0.9003"
"10275","0.4467","0.4467","0.4467"
"10278","1.7298","1.7298","1.7298"
"10279","1.7298","1.7298","1.7298"
"10282","0.9236","0.9236","0.9236"
"10290","0.479","0.479","0.479"
"10293","0.8997","0.8997","0.8997"
"10294","0.7851","0.7851","0.7851"
"10298","0.4009","0.4009","0.4009"
"10304","0.248","0.248","0.248"
"10306","0.7609","0.7609","0.7609"
"10311","0.2902","0.2902","0.2902"
"10316","0.3508","0.3508","0.3508"
"10320","0.6129","0.6129","0.6129"
"10322","0.5127","0.5127","0.5127"
"10323","0.5127","0.5127","0.5127"
"10327","1.0706","1.0706","1.0706"
"10334","0.5645","0.5645","0.5645"
"10338","0.6384","0.6384","0.6384"
"10341","0.0677","0.0677","0.0677"
"10344","0.6847","0.6847","0.6847"
"10345","0.6847","0.6847","0.6847"
"10349","0.676","0.676","0.676"
"10350","0.8184","0.8184","0.8184"
"10352","0.3788","0.3788","0.3788"
"10356","0.7439","0.7439","0.7439"
"10362","0.9178","0.9178","0.9178"
"10366","1.1492","1.1492","1.1492"
"10367","1.1492","1.1492","1.1492"
"10368","0.8395","0.8395","0.8395"
"10370","0.4656","0.4656","0.4656"
"10371","0.4656","0.4656","0.4656"
"10372","0.7817","0.7817","0.7817"
"10374","0.979","0.979","0.979"
"10379","1.0794","1.0794","1.0794"
"10386","0.9935","0.9935","0.9935"
"10387","0.9935","0.9935","0.9935"
"10389","0.2228","0.2228","0.2228"
"10397","0.6586","0.6586","0.6586"
"10399","1.1257","1.1257","1.1257"
"10403","0.5766","0.5766","0.5766"
"10409","0.7941","0.7941","0.7941"
"10411","0.3242","0.3242","0.3242"
"10412","1.2611","1.2611","1.2611"
"10413","1.2611","1.2611","1.2611"
"10419","0.9583","0.9583","0.9583"
"10422","0.6186","0.6186","0.6186"
"10423","0.6186","0.6186","0.6186"
"10426","0.876","0.876","0.876"
"10428","1.004","1.004","1.004"
"10429","1.004","1.004","1.004"
"10430","0.3224","0.3224","0.3224"
"10432","0.2459","0.2459","0.2459"
"10443","0.9079","0.9079","0.9079"
"10444","0.2886","0.2886","0.2886"
"10445","0.2886","0.2886","0.2886"
